CV Input,Rating
"Education: Bachelors of Artificial Intelligence at National University of Singapore, Experience: Worked for 1 years at Contour Software, GPA: 2.05, Skills: C++, Basic Java",4.0
"Education: Bachelors of Computer Science at Punjab University, Experience: Worked for 2 years at OpenAI, GPA: 3.54, Skills: UI/UX Design, Figma, Adobe XD",4.2
"Education: MS in Data Science at University of Toronto, Experience: Worked for 11 years at IBM Research, GPA: 1.86, Skills: MS Office, Internet Browsing",7.0
"Education: Diploma in Web Development at Tsinghua University, Experience: Worked for 5 years at Freelance projects, GPA: 3.84, Skills: Cloud Computing, AWS, Azure, GCP",7.2
"Education: Bachelors of Computer Science at National University of Singapore, Experience: Worked for 1 years at Apple, GPA: 2.32, Skills: Python, TensorFlow, PyTorch, Machine Learning, Deep Learning, NLP, Computer Vision",5.5
"Education: MS in Data Science at MIT, Experience: Worked for 2 years at Techlogix, GPA: 2.43, Skills: UI/UX Design, Figma, Adobe XD",4.7
"Education: Bachelors of Software Engineering at National University of Singapore, Experience: Worked for 14 years at DeepMind, GPA: 2.26, Skills: Blockchain, Smart Contracts, Solidity",6.7
"Education: Bachelors of Software Engineering at Preston University, Experience: Worked for 10 years at Microsoft, GPA: 2.84, Skills: Python, PyTorch, Scikit-learn, Data Analysis, AI Model Deployment",6.5
"Education: MS in Data Science at Punjab University, Experience: Worked for 3 years at Systems Limited, GPA: 2.38, Skills: Plumbing, Carpentry, Electrical Repairs",3.7
"Education: PhD in Machine Learning at Carnegie Mellon University, Experience: Worked for 6 years at Contour Software, GPA: 3.85, Skills: UI/UX Design, Figma, Adobe XD",7.2
"Education: Diploma in Web Development at Punjab University, Experience: Worked for 1 years at XYZ Technologies, GPA: 1.97, Skills: Event Management, Singing, Dancing",2.7
"Education: MS in Computer Science at NUST, Experience: Worked for 11 years at Local IT Solutions, GPA: 1.94, Skills: Machine Learning, Deep Learning, Reinforcement Learning, TensorFlow, Python",8.5
"Education: Bachelors of Artificial Intelligence at University of Toronto, Experience: Worked for 3 years at Apple, GPA: 2.53, Skills: Cybersecurity, Penetration Testing, Ethical Hacking",4.7
"Education: Bachelors in Mechatronics at Preston University, Experience: Worked for 7 years at Facebook, GPA: 1.94, Skills: Machine Learning, Deep Learning, Reinforcement Learning, TensorFlow, Python",5.5
"Education: PhD in Computer Science at Stanford University, Experience: Worked for 13 years at Google, GPA: 3.56, Skills: C++, Basic Java",7.5
"Education: PhD in Machine Learning at National University of Singapore, Experience: Worked for 4 years at Tkxel, GPA: 3.46, Skills: Teaching English, Babysitting, Pet Care",5.2
"Education: MS in Data Science at Comsats, Experience: Worked for 6 years at Amazon, GPA: 3.88, Skills: Machine Learning, Deep Learning, Reinforcement Learning, TensorFlow, Python",8.0
"Education: MS in Computer Science at University of Toronto, Experience: Worked for 12 years at IBM Research, GPA: 3.98, Skills: C++, Basic Java",8.5
"Education: Bachelors in Mechatronics at Air University, Experience: Worked for 5 years at Tkxel, GPA: 3.71, Skills: Plumbing, Carpentry, Electrical Repairs",6.2
"Education: Bachelors in Information Technology at GIKI, Experience: Worked for 1 years at Techlogix, GPA: 1.75, Skills: C++, Basic Java",4.0
"Education: MS in Computer Science at Punjab University, Experience: Worked for 13 years at Amazon, GPA: 3.45, Skills: Customer Service, Sales, Retail Management",6.2
"Education: PhD in Computer Science at Carnegie Mellon University, Experience: Worked for 5 years at NETSOL, GPA: 3.65, Skills: Game Development, Unity, Unreal Engine",6.2
"Education: Masters in Artificial Intelligence at Carnegie Mellon University, Experience: Worked for 9 years at NETSOL, GPA: 2.56, Skills: Java, Python, Data Science Basics",6.5
"Education: Bachelors of Software Engineering at University of Toronto, Experience: Worked for 13 years at Local IT Solutions, GPA: 3.61, Skills: Machine Learning, Deep Learning, Reinforcement Learning, TensorFlow, Python",9.0
"Education: Bachelors of Computer Science at Punjab University, Experience: Worked for 3 years at NETSOL, GPA: 3.02, Skills: HTML, CSS, Basic Python",4.5
"Education: Masters in Artificial Intelligence at Stanford University, Experience: Worked for 13 years at Local IT Solutions, GPA: 1.89, Skills: Cooking, Gardening, Painting",6.7
"Education: PhD in Computer Science at LUMS, Experience: Worked for 9 years at Careem, GPA: 1.8, Skills: C++, Basic Java",6.0
"Education: Bachelors of Artificial Intelligence at UET Lahore, Experience: Worked for 11 years at Local IT Solutions, GPA: 3.01, Skills: Photography, Video Editing, Blogging",6.2
"Education: PhD in Machine Learning at University of Sargodha, Experience: Worked for 3 years at Local IT Solutions, GPA: 3.66, Skills: Teaching English, Babysitting, Pet Care",3.2
"Education: PhD in Computer Science at Virtual University, Experience: Worked for 15 years at Google, GPA: 3.19, Skills: MS Office, Internet Browsing",5.5
"Education: Diploma in Web Development at Bahauddin Zakariya University, Experience: Worked for 6 years at Techlogix, GPA: 2.25, Skills: C++, Basic Java",4.0
"Education: MS in Data Science at NUST, Experience: Worked for 8 years at Devsinc, GPA: 1.8, Skills: Photography, Video Editing, Blogging",5.7
"Education: MS in Computer Science at University of Toronto, Experience: Worked for 2 years at Afiniti, GPA: 3.4, Skills: Customer Service, Sales, Retail Management",5.2
"Education: MS in Data Science at Carnegie Mellon University, Experience: Worked for 1 years at Facebook, GPA: 2.34, Skills: UI/UX Design, Figma, Adobe XD",3.7
"Education: Bachelors in Information Technology at GIKI, Experience: Worked for 1 years at Contour Software, GPA: 3.7, Skills: Data Engineering, Apache Spark, Hadoop",5.2
"Education: Diploma in Web Development at Punjab University, Experience: Worked for 5 years at Afiniti, GPA: 1.53, Skills: R, Statistics, Data Cleaning, Excel",5.5
"Education: PhD in Machine Learning at Bahauddin Zakariya University, Experience: Worked for 11 years at Apple, GPA: 2.02, Skills: Cloud Computing, AWS, Azure, GCP",4.7
"Education: Bachelors of Artificial Intelligence at Bahauddin Zakariya University, Experience: Worked for 15 years at ABC Soft, GPA: 2.17, Skills: Data Engineering, Apache Spark, Hadoop",4.7
"Education: BS in Data Science at UET Lahore, Experience: Worked for 8 years at Freelance projects, GPA: 3.17, Skills: Plumbing, Carpentry, Electrical Repairs",5.2
"Education: MS in Data Science at Carnegie Mellon University, Experience: Worked for 10 years at Contour Software, GPA: 2.49, Skills: Cybersecurity, Penetration Testing, Ethical Hacking",6.7
"Education: Bachelors of Artificial Intelligence at University of Sargodha, Experience: Worked for 2 years at 10Pearls, GPA: 1.81, Skills: MS Office, Internet Browsing",3.0
"Education: Bachelors of Computer Science at National University of Singapore, Experience: Worked for 7 years at Systems Limited, GPA: 2.57, Skills: Plumbing, Carpentry, Electrical Repairs",5.7
"Education: Masters in Artificial Intelligence at Comsats, Experience: Worked for 9 years at Tkxel, GPA: 3.23, Skills: Data Engineering, Apache Spark, Hadoop",5.2
"Education: Diploma in Web Development at University of Sargodha, Experience: Worked for 13 years at Afiniti, GPA: 2.32, Skills: Photography, Video Editing, Blogging",4.7
"Education: Masters in Artificial Intelligence at NUST, Experience: Worked for 4 years at Amazon, GPA: 3.47, Skills: Machine Learning, Deep Learning, Reinforcement Learning, TensorFlow, Python",7.0
"Education: Diploma in Web Development at University of Toronto, Experience: Worked for 2 years at OpenAI, GPA: 3.52, Skills: Java, Python, Data Science Basics",6.0
"Education: Diploma in Web Development at Bahauddin Zakariya University, Experience: Worked for 13 years at OpenAI, GPA: 1.95, Skills: Blockchain, Smart Contracts, Solidity",4.7
"Education: Bachelors in Information Technology at MIT, Experience: Worked for 15 years at Careem, GPA: 2.1, Skills: Customer Service, Sales, Retail Management",6.7
"Education: Diploma in Web Development at Tsinghua University, Experience: Worked for 15 years at Contour Software, GPA: 2.32, Skills: Cooking, Gardening, Painting",6.7
"Education: PhD in Computer Science at National University of Singapore, Experience: Worked for 11 years at Facebook, GPA: 1.6, Skills: Java, Python, Data Science Basics",7.5
"Education: Bachelors of Computer Science at Preston University, Experience: Worked for 2 years at 10Pearls, GPA: 1.86, Skills: Data Engineering, Apache Spark, Hadoop",2.7
"Education: MS in Data Science at Virtual University, Experience: Worked for 14 years at Afiniti, GPA: 1.65, Skills: Teaching English, Babysitting, Pet Care",4.7
"Education: PhD in Machine Learning at University of Toronto, Experience: Worked for 10 years at Contour Software, GPA: 2.24, Skills: Photography, Video Editing, Blogging",6.7
"Education: Bachelors in Information Technology at Stanford University, Experience: Worked for 15 years at XYZ Technologies, GPA: 3.01, Skills: Blockchain, Smart Contracts, Solidity",7.2
"Education: Bachelors of Computer Science at Punjab University, Experience: Worked for 1 years at NETSOL, GPA: 2.99, Skills: HTML, CSS, Basic Python",3.0
"Education: PhD in Computer Science at University of Cambridge, Experience: Worked for 11 years at Apple, GPA: 3.91, Skills: Teaching English, Babysitting, Pet Care",8.2
"Education: BS in Data Science at Virtual University, Experience: Worked for 10 years at ABC Soft, GPA: 3.68, Skills: MS Office, Internet Browsing",5.5
"Education: Bachelors of Artificial Intelligence at UET Lahore, Experience: Worked for 11 years at Tkxel, GPA: 3.26, Skills: Machine Learning, Deep Learning, Reinforcement Learning, TensorFlow, Python",8.0
"Education: PhD in Computer Science at Preston University, Experience: Worked for 3 years at Contour Software, GPA: 3.82, Skills: Event Management, Singing, Dancing",4.2
"Education: Diploma in Web Development at FAST, Experience: Worked for 2 years at Amazon, GPA: 3.51, Skills: Photography, Video Editing, Blogging",5.2
"Education: Diploma in Web Development at GIKI, Experience: Worked for 13 years at Techlogix, GPA: 3.91, Skills: R, Statistics, Data Cleaning, Excel",9.0
"Education: MS in Computer Science at ETH Zurich, Experience: Worked for 14 years at 10Pearls, GPA: 3.82, Skills: Photography, Video Editing, Blogging",8.2
"Education: MS in Computer Science at University of Sargodha, Experience: Worked for 8 years at NETSOL, GPA: 2.81, Skills: C++, Basic Java",4.0
"Education: MS in Data Science at Carnegie Mellon University, Experience: Worked for 14 years at Local IT Solutions, GPA: 2.61, Skills: Python, PyTorch, Scikit-learn, Data Analysis, AI Model Deployment",8.5
"Education: MS in Computer Science at ETH Zurich, Experience: Worked for 6 years at Facebook, GPA: 2.25, Skills: Customer Service, Sales, Retail Management",5.7
"Education: PhD in Machine Learning at ETH Zurich, Experience: Worked for 2 years at Google, GPA: 2.0, Skills: Photography, Video Editing, Blogging",4.7
"Education: Bachelors of Software Engineering at University of Toronto, Experience: Worked for 13 years at Amazon, GPA: 3.0, Skills: Event Management, Singing, Dancing",7.2
"Education: Diploma in Web Development at MIT, Experience: Worked for 2 years at Google, GPA: 3.77, Skills: Event Management, Singing, Dancing",6.2
"Education: Bachelors of Software Engineering at Punjab University, Experience: Worked for 5 years at Local IT Solutions, GPA: 3.24, Skills: R, Statistics, Data Cleaning, Excel",6.0
"Education: MS in Data Science at National University of Singapore, Experience: Worked for 5 years at Local IT Solutions, GPA: 2.18, Skills: Python, TensorFlow, PyTorch, Machine Learning, Deep Learning, NLP, Computer Vision",7.5
"Education: MS in Computer Science at Tsinghua University, Experience: Worked for 4 years at DeepMind, GPA: 2.18, Skills: HTML, CSS, Basic Python",5.0
"Education: PhD in Machine Learning at University of Cambridge, Experience: Worked for 7 years at Google, GPA: 2.18, Skills: Cybersecurity, Penetration Testing, Ethical Hacking",5.7
"Education: Bachelors of Computer Science at GIKI, Experience: Worked for 3 years at Careem, GPA: 2.58, Skills: Driving, Public Speaking, Yoga",4.7
"Education: Bachelors of Artificial Intelligence at UET Lahore, Experience: Worked for 10 years at Local IT Solutions, GPA: 3.37, Skills: Driving, Public Speaking, Yoga",6.2
"Education: Bachelors of Software Engineering at NUST, Experience: Worked for 7 years at Microsoft, GPA: 1.77, Skills: Data Engineering, Apache Spark, Hadoop",5.7
"Education: Bachelors of Artificial Intelligence at NUST, Experience: Worked for 13 years at XYZ Technologies, GPA: 2.86, Skills: R, Statistics, Data Cleaning, Excel",7.5
"Education: Bachelors in Mechatronics at Comsats, Experience: Worked for 6 years at IBM Research, GPA: 3.42, Skills: Machine Learning, Deep Learning, Reinforcement Learning, TensorFlow, Python",7.0
"Education: BS in Data Science at Comsats, Experience: Worked for 6 years at IBM Research, GPA: 3.15, Skills: Python, TensorFlow, PyTorch, Machine Learning, Deep Learning, NLP, Computer Vision",7.0
"Education: MS in Computer Science at Carnegie Mellon University, Experience: Worked for 0 years at Amazon, GPA: 2.35, Skills: Customer Service, Sales, Retail Management",3.7
"Education: Diploma in Web Development at Preston University, Experience: Worked for 12 years at DeepMind, GPA: 3.08, Skills: Data Engineering, Apache Spark, Hadoop",5.2
"Education: PhD in Computer Science at Tsinghua University, Experience: Worked for 9 years at Apple, GPA: 4.0, Skills: Python, PyTorch, Scikit-learn, Data Analysis, AI Model Deployment",9.0
"Education: Bachelors in Mechatronics at Tsinghua University, Experience: Worked for 5 years at ABC Soft, GPA: 2.24, Skills: Plumbing, Carpentry, Electrical Repairs",5.7
"Education: PhD in Computer Science at Bahauddin Zakariya University, Experience: Worked for 5 years at Afiniti, GPA: 3.96, Skills: Cybersecurity, Penetration Testing, Ethical Hacking",5.2
"Education: PhD in Machine Learning at Carnegie Mellon University, Experience: Worked for 5 years at DeepMind, GPA: 3.24, Skills: Event Management, Singing, Dancing",6.2
